source,name,formula,class,collapsed_spectra_count
RRUFF,Nalivkinite,Li2NaFe^2+^7Ti2(Si4O12)2O2(OH)4F(H2O)2,Silicates,7
RRUFF,Namansilite,NaMn^3+^Si2O6,Silicates,6
RRUFF,Nambulite,LiMn^2+^4Si5O14(OH),Silicates,6
RRUFF,Namibite,Cu(BiO)2(VO4)(OH),Vanadates,13
RRUFF,Namuwite,Zn4(SO4)(OH)6·4H2O,Sulfates,6
RRUFF,Nannoniite,Al2(OH)5F,Oxides / hydroxides,3
RRUFF,Narsarsukite,"Na2(Ti,Fe^3+^)Si4(O,F)11",Silicates,17
RRUFF,Natanite,Fe^2+^Sn^4+^(OH)6,Oxides / hydroxides,6
RRUFF,Natroalunite,NaAl3(SO4)2(OH)6,Sulfates,6
RRUFF,Natroboltwoodite,Na(UO2)(SiO3OH)·H2O,Silicates,6
RRUFF,Natrochalcite,NaCu2(SO4)2(OH)·H2O,Sulfates,6
RRUFF,Natrodufrenite,NaFe^2+^Fe^3+^5(PO4)4(OH)6·2H2O,Phosphates,8
RRUFF,Natrojarosite,NaFe^3+^3(SO4)2(OH)6,Sulfates,22
RRUFF,Natrolemoynite,Na4Zr2Si10O26·9H2O,Silicates,6
RRUFF,Natrolite,Na2(Si3Al2)O10·2H2O,Silicates,123
RRUFF,Natromarkeyite,Na2Ca8(UO2)4(CO3)13(H2O)24·3H2O,Carbonates,3
RRUFF,Natropalermoite,Na2SrAl4(PO4)4(OH)4,Phosphates,6
RRUFF,Natrosilite,Na2Si2O5,Silicates,6
RRUFF,Natrosulfatourea,Na2(SO4)[CO(NH2)2],Sulfates,3
RRUFF,Naujakasite,Na6Fe^2+^Al4Si8O26,Silicates,6
RRUFF,Naumannite,Ag2Se,Other classes,7
RRUFF,Nchwaningite,Mn2SiO3(OH)2·H2O,Silicates,6
RRUFF,Nealite,Pb4Fe(AsO3)2Cl4·2H2O,Sulfates,6
RRUFF,Neighborite,NaMgF3,Halides,7
RRUFF,Nekoite,Ca3Si6O15·7H2O,Silicates,6
RRUFF,Nelenite,Mn^2+^16As^3+^3Si12O36(OH)17,Silicates,14
RRUFF,Neltnerite,CaMn^3+^6O8(SiO4),Silicates,8
RRUFF,Nenadkevichite,"(Na,[box])8Nb4(Si4O12)2(O,OH)4·8H2O",Silicates,8
RRUFF,Nepheline,Na3K(Al4Si4O16),Silicates,52
RRUFF,Nepouite,Ni3Si2O5(OH)4,Silicates,8
RRUFF,Neptunite,KNa2LiFe^2+^2Ti2Si8O24,Silicates,13
RRUFF,Nesquehonite,Mg(CO3)·3H2O,Carbonates,16
RRUFF,Nevadaite,"(Cu^2+^,[box],Al,V^3+^)6Al8(PO4)8F8(OH)2·22H2O",Phosphates,7
RRUFF,Newberyite,Mg(PO3OH)·3H2O,Oxides / hydroxides,8
RRUFF,Neyite,Ag2Cu6Pb25Bi26S68,Sulfides,6
RRUFF,Niasite,Ni^2+^4.5(AsO4)3,Arsenates,4
RRUFF,Nickelalumite,NiAl4(SO4)(OH)12(H2O)3,Sulfates,2
RRUFF,Nickelhexahydrite,Ni(SO4)·6H2O,Sulfates,2
RRUFF,Nickeline,NiAs,Other classes,14
RRUFF,Nickelphosphide,Ni3P,Other classes,6
RRUFF,Nickelskutterudite,NiAs3,Other classes,18
RRUFF,Nickeltalmessite,Ca2Ni(AsO4)2·2H2O,Arsenates,8
RRUFF,Nierite,Si3N4,Silicates,6
RRUFF,Nifontovite,Ca3[BO(OH)2]6·2H2O,Oxides / hydroxides,14
RRUFF,Niksergievite,"Ba2Al3(Si,Al)4O10(CO3)(OH)6·nH2O",Silicates,3
RRUFF,Nioboaeschynite-(Ce),"(Ce,Ca)(Nb,Ti)2(O,OH)6",Oxides / hydroxides,6
RRUFF,Nioboaeschynite-(Y),"(Y,REE,Ca,Th,Fe)(Nb,Ti,Ta)2(O,OH)6",Oxides / hydroxides,4
RRUFF,Niobophyllite,"K2NaFe^2+^7(Nb,Ti)2(Si4O12)2O2(OH)4(O,F)",Silicates,6
RRUFF,Niocalite,Ca7Nb(Si2O7)2O3F,Silicates,4
RRUFF,Nissonite,Cu2Mg2(PO4)2(OH)2·5H2O,Phosphates,8
RRUFF,Niter,K(NO3),Nitrates,8
RRUFF,Nitratine,Na(NO3),Nitrates,15
RRUFF,Nitrobarite,Ba(NO3)2,Nitrates,7
RRUFF,Nitrocalcite,Ca(NO3)2·4H2O,Nitrates,8
RRUFF,Nobleite,CaB6O9(OH)2·3H2O,Oxides / hydroxides,6
RRUFF,Nontronite,"Na0.3Fe^3+^2(Si,Al)4O10(OH)2·nH2O",Silicates,8
RRUFF,Norbergite,Mg3(SiO4)F2,Silicates,8
RRUFF,Nordenskioldine,CaSn(BO3)2,Borates,12
RRUFF,Nordite-(Ce),Na3SrCeZnSi6O17,Silicates,6
RRUFF,Nordite-(La),Na3SrLaZnSi6O17,Silicates,8
RRUFF,Nordstrandite,Al(OH)3,Oxides / hydroxides,14
RRUFF,Normandite,"Na2Ca2(Mn,Fe)2(Ti,Nb,Zr)2(Si2O7)2O2F2",Silicates,8
RRUFF,Norrishite,KLiMn^3+^2Si4O10O2,Silicates,12
RRUFF,Northupite,Na3Mg(CO3)2Cl,Carbonates,8
RRUFF,Nosean,Na8(Si6Al6)O24(SO4)·H2O,Silicates,8
RRUFF,Nuffieldite,Cu1.4Pb2.4Bi2.4Sb0.2S7,Sulfides,12
RRUFF,Obradovicite-KCu,[K2(H2O)17Cu(H2O)6][Mo8As2Fe^3+^3O34(OH)3],Oxides / hydroxides,13
RRUFF,Offretite,KCaMg(Si13Al5)O36·15H2O,Silicates,7
RRUFF,Okenite,Ca10Si18O46·18H2O,Silicates,8
RRUFF,Oldsite-(K),K2Fe^2+^[(UO2)(SO4)2]2(H2O)8,Sulfates,3
RRUFF,Olenite,NaAl3Al6(Si6O18)(BO3)3O3(OH),Silicates,14
RRUFF,Olivenite,Cu2(AsO4)(OH),Arsenates,49
RRUFF,Olmiite,CaMn[SiO3(OH)](OH),Silicates,40
RRUFF,Olsacherite,Pb2(Se^6+^O4)(SO4),Sulfates,12
RRUFF,Olsenite,KFe4(PO4)3,Phosphates,2
RRUFF,Olshanskyite,Ca2[B3O3(OH)6]OH·3H2O,Oxides / hydroxides,14
RRUFF,Omphacite,"(Ca,Na)(Mg,Fe,Al)Si2O6",Silicates,12
RRUFF,Ondrusite,CaCu4(AsO4)2(AsO3OH)2·10H2O,Arsenates,6
RRUFF,Oneillite,"Na15Ca3Mn3Fe3Zr3Nb(Si25O73)(O,OH,H2O)3(OH,Cl)2",Silicates,5
RRUFF,Opal,SiO2·<i>n</i>H2O,Silicates,70
RRUFF,Orickite,CuFeS2·nH2O,Oxides / hydroxides,8
RRUFF,Orientite,Ca8Mn^3+^10(SiO4)3(Si3O10)3(OH)10·4H2O,Silicates,6
RRUFF,Orlandiite,Pb3Cl4(Se^4+^O3)·H2O,Oxides / hydroxides,6
RRUFF,Orpiment,As2S3,Sulfides,16
RRUFF,Orthoclase,K(AlSi3O8),Silicates,81
RRUFF,Orthogersdorffite,NiAsS,Sulfides,7
RRUFF,Orthominasragrite,V^4+^O(SO4)·5H2O,Sulfates,6
RRUFF,Orthoserpierite,CaCu4(SO4)2(OH)6·3H2O,Sulfates,20
RRUFF,Osarizawaite,Pb(Al2Cu^2+^)(SO4)2(OH)6,Sulfates,19
RRUFF,Osmium,Os,Other classes,12
RRUFF,Osumilite,KFe2(Al5Si10)O30,Silicates,22
RRUFF,Osumilite-(Mg),KMg2Al3(Al2Si10)O30,Silicates,12
RRUFF,Oswaldpeetersite,(UO2)2(CO3)(OH)2·4H2O,Carbonates,2
RRUFF,Otavite,Cd(CO3),Carbonates,6
RRUFF,Ottensite,Na3(Sb2O3)3(SbS3)·3H2O,Oxides / hydroxides,10
RRUFF,Ottoite,Pb2TeO5,Oxides / hydroxides,6
RRUFF,Ottrelite,Mn^2+^Al2O(SiO4)(OH)2,Silicates,6
RRUFF,Otwayite,Ni2(CO3)(OH)2·H2O,Carbonates,5
RRUFF,Overite,CaMgAl(PO4)2(OH)·4H2O,Phosphates,6
RRUFF,Owyheeite,Ag3Pb10Sb11S28,Sulfides,9
RRUFF,Oxy-dravite,Na(Al2Mg)(Al5Mg)(Si6O18)(BO3)3(OH)3O,Silicates,6
RRUFF,Oxy-schorl,Na(Fe^2+^2Al)Al6(Si6O18)(BO3)3(OH)3O,Silicates,6
RRUFF,Oxyphlogopite,"K(Mg,Ti,Fe)3[(Si,Al)4O10](O,F)2",Silicates,12
RRUFF,Oxyplumbopyrochlore,Pb2Nb2O6O,Oxides / hydroxides,2
RRUFF,Paakkonenite,Sb2AsS2,Sulfides,15
RRUFF,Pabellondepicaite,Cu^2+^2(N3C2H2)2(NH3)2(NO3)Cl·2H2O,Nitrates,3
RRUFF,Pabstite,BaSnSi3O9,Silicates,8
RRUFF,Pachnolite,NaCaAlF6·H2O,Oxides / hydroxides,6
RRUFF,Painite,CaZrAl9O15(BO3),Borates,27
RRUFF,Palenzonaite,(NaCa2)Mn^2+^2(VO4)3,Vanadates,8
RRUFF,Palermoite,Li2SrAl4(PO4)4(OH)4,Phosphates,12
RRUFF,Palladium,Pd,Other classes,6
RRUFF,Papagoite,CaCuAlSi2O6(OH)3,Silicates,9
RRUFF,Parabutlerite,Fe^3+^(SO4)(OH)·2H2O,Sulfates,19
RRUFF,Paracetamol,?,Unknown formula,5
RRUFF,Paracoquimbite,Fe^3+^4(SO4)6(H2O)12·6H2O,Sulfates,12
RRUFF,Paradamite,Zn2(AsO4)(OH),Arsenates,7
RRUFF,Parafransoletite,Ca3Be2(PO4)2(PO3OH)2·4H2O,Phosphates,8
RRUFF,Paragonite,NaAl2(Si3Al)O10(OH)2,Silicates,4
RRUFF,Parahopeite,Zn3(PO4)2·4H2O,Phosphates,8
RRUFF,Parakeldyshite,Na2ZrSi2O7,Silicates,8
RRUFF,Paralaurionite,PbCl(OH),Oxides / hydroxides,14
RRUFF,Paramontroseite,VO2,Oxides / hydroxides,8
RRUFF,Parapierrotite,TlSb5S8,Sulfides,6
RRUFF,Pararaisaite,CuMg[Te^6+^O4(OH)2]·6H2O,Oxides / hydroxides,6
RRUFF,Pararealgar,As4S4,Sulfides,12
RRUFF,Pararobertsite,Ca2Mn^3+^3(PO4)3O2·3H2O,Phosphates,8
RRUFF,Pararsenolamprite,As,Other classes,7
RRUFF,Parascholzite,CaZn2(PO4)2·2H2O,Phosphates,7
RRUFF,Parasibirskite,Ca2B2O5·H2O,Oxides / hydroxides,6
RRUFF,Parasymplesite,Fe^2+^3(AsO4)2·8H2O,Arsenates,6
RRUFF,Paratacamite,"Cu3(Cu,Zn)Cl2(OH)6",Oxides / hydroxides,6
RRUFF,Paratooite-(La),"(La,Ca,Na,Sr)6Cu(CO3)8",Carbonates,5
RRUFF,Parauranophane,Ca(UO2)2(SiO3OH)2·5H2O,Silicates,12
RRUFF,Paravauxite,Fe^2+^Al2(PO4)2(OH)2·8H2O,Phosphates,81
RRUFF,Paravinogradovite,"(Na,[box])2(Ti^4+^,Fe^3+^)4(Si2O6)2(Si3AlO10)(OH)4·H2O",Silicates,6
RRUFF,Pargasite,NaCa2(Mg4Al)(Si6Al2)O22(OH)2,Silicates,30
RRUFF,Parisite-(Ce),CaCe2(CO3)3F2,Carbonates,21
RRUFF,Parisite-(La),CaLa2(CO3)3F2,Carbonates,6
RRUFF,Parkerite,"Ni3(Bi,Pb)2S2",Sulfides,7
RRUFF,Parsonsite,Pb2(UO2)(PO4)2,Phosphates,8
RRUFF,Partheite,Ca2(Si4Al4)O15(OH)2·4H2O,Silicates,1
RRUFF,Pascoite,Ca3V^5+^10O28·17H2O,Oxides / hydroxides,6
RRUFF,Patronite,VS4,Sulfides,8
RRUFF,Paulingite-Ca,"(Ca,K,Na,Ba,[box])10(Si,Al)42O84·34H2O",Silicates,8
RRUFF,Paulingite-K,"(K,Ca,Na,Ba,[box])10(Si,Al)42O84·34H2O",Silicates,8
RRUFF,Paulingite-Na,?,Unknown formula,2
RRUFF,Paulisite,Ca2Zn(CO3)3·2H2O,Carbonates,3
RRUFF,Pavonite,AgBi3S5,Sulfides,8
RRUFF,Pearceite,"[Ag9CuS4][(Ag,Cu)6(As,Sb)2S7]",Sulfides,16
RRUFF,Pectolite,NaCa2Si3O8(OH),Silicates,129
RRUFF,Pellyite,Ba2CaFe^2+^2Si6O17,Silicates,6
RRUFF,Penfieldite,Pb2Cl3(OH),Oxides / hydroxides,8
RRUFF,Penikisite,BaMg2Al2(PO4)3(OH)3,Phosphates,14
RRUFF,Penkvilksite,Na2TiSi4O11·2H2O,Silicates,8
RRUFF,Pentagonite,CaV^4+^OSi4O10·4H2O,Silicates,8
RRUFF,Pentahydrite,Mg(SO4)·5H2O,Sulfates,18
RRUFF,Pentlandite,"(Ni,Fe)9S8",Sulfides,8
RRUFF,Peprossiite-(Ce),CeAl2(B3.67Si0.33)O10.67,Silicates,5
RRUFF,Peretaite,CaSb^3+^4O4(SO4)2(OH)2·2H2O,Sulfates,6
RRUFF,Perhamite,Ca3Al7.7Si3P4O23.5(OH)14.1·8H2O,Silicates,6
RRUFF,Perite,PbBiO2Cl,Oxides / hydroxides,8
RRUFF,Perovskite,CaTiO3,Oxides / hydroxides,44
RRUFF,Perroudite,"Ag4Hg5S5(I,Br)2Cl2",Halides,6
RRUFF,Perryite,"(Ni,Fe)8(Si,P)3",Silicates,7
RRUFF,Pertlikite,"K2(Fe^2+^,Mg)2(Mg,Fe^3+^)4Fe^3+^2Al(SO4)12·18H2O",Sulfates,6
RRUFF,Petalite,LiAlSi4O10,Silicates,14
RRUFF,Petarasite,"Na5Zr2Si6O18(Cl,OH)·2H2O",Silicates,13
RRUFF,Petedunnite,CaZnSi2O6,Silicates,5
RRUFF,Petermegawite,Al6(Se^4+^O3)3[SiO3(OH)](OH)9·10H2O,Silicates,6
RRUFF,Petersenite-(Ce),Na4Ce2(CO3)5,Carbonates,7
RRUFF,Petersite-(Ce),Cu6Ce(PO4)3(OH)6·3H2O,Phosphates,6
RRUFF,Petersite-(Y),Cu6Y(PO4)3(OH)6·3H2O,Phosphates,2
RRUFF,Petterdite,PbCr2(CO3)2(OH)4·H2O,Carbonates,6
RRUFF,Petzite,Ag3AuTe2,Other classes,7
RRUFF,Pezzottaite,CsLiBe2Al2Si6O18,Silicates,6
RRUFF,Pharmacoalumite,KAl4(AsO4)3(OH)4·6.5H2O,Arsenates,6
RRUFF,Pharmacolite,Ca(AsO3OH)·2H2O,Sulfates,14
RRUFF,Pharmacosiderite,KFe^3+^4(AsO4)3(OH)4·6-7H2O,Arsenates,29
RRUFF,Phenakite,Be2(SiO4),Silicates,72
RRUFF,Philipsbornite,PbAl3(AsO4)(AsO3OH)(OH)6,Arsenates,19
RRUFF,Philipsburgite,Cu5Zn(AsO4)(PO4)(OH)6·H2O,Phosphates,6
RRUFF,Phillipsite-Ca,Ca3(Si10Al6)O32·12H2O,Silicates,48
RRUFF,Phillipsite-K,K6(Si10Al6)O32·12H2O,Silicates,6
RRUFF,Phillipsite-Na,Na6(Si10Al6)O32·12H2O,Silicates,12
RRUFF,Phlogopite,KMg3(AlSi3O10)(OH)2,Silicates,32
RRUFF,Phoenicochroite,Pb2O(CrO4),Oxides / hydroxides,12
RRUFF,Phosgenite,Pb2(CO3)Cl2,Carbonates,8
RRUFF,Phosphoferrite,Fe^2+^3(PO4)2·3H2O,Phosphates,14
RRUFF,Phosphohedyphane,Ca2Pb3(PO4)3Cl,Phosphates,10
RRUFF,Phosphophyllite,Zn2Fe^2+^(PO4)2·4H2O,Phosphates,10
RRUFF,Phosphosiderite,Fe^3+^(PO4)·2H2O,Phosphates,20
RRUFF,Phosphuranylite,KCa(H3O)3(UO2)7(PO4)4O4·8H2O,Phosphates,20
RRUFF,Phurcalite,Ca2(UO2)3O2(PO4)2·7H2O,Phosphates,10
RRUFF,Picaite,NaCa[AsO3OH][AsO2(OH)2],Sulfates,3
RRUFF,Pickeringite,MgAl2(SO4)4·22H2O,Sulfates,8
RRUFF,Picropharmacolite,Ca4Mg(AsO3OH)2(AsO4)2·11H2O,Arsenates,8
RRUFF,Piemontite,Ca2(Al2Mn^3+^)[Si2O7][SiO4]O(OH),Silicates,18
RRUFF,Pigeonite,"(Mg,Fe,Ca)2Si2O6",Silicates,6
RRUFF,Pinakiolite,"(Mg,Mn)2(Mn^3+^,Sb^5+^)O2(BO3)",Borates,8
RRUFF,Pirquitasite,Ag2ZnSnS4,Sulfides,6
RRUFF,Pirssonite,Na2Ca(CO3)2·2H2O,Carbonates,6
RRUFF,Pitiglianoite,K2Na6(Si6Al6)O24(SO4)·2H2O,Silicates,6
RRUFF,Piypite,"K4Cu4O2(SO4)4·(Na,Cu)Cl",Sulfates,6
RRUFF,Plancheite,Cu8(Si4O11)2(OH)4·H2O,Silicates,12
RRUFF,Planerite,Al6(PO4)2(PO3OH)2(OH)8·4H2O,Phosphates,8
RRUFF,Platinum,Pt,Other classes,11
RRUFF,Plattnerite,PbO2,Oxides / hydroxides,14
RRUFF,Pleysteinite,[(H2O)K]Mn2Al3(PO4)4F2(H2O)10·4H2O,Phosphates,3
RRUFF,Plombierite,Ca4Si6O16(OH)2(H2O)2·(Ca·5H2O),Silicates,6
RRUFF,Plumbogaidonnayite,PbZrSi3O9·2H2O,Silicates,3
RRUFF,Plumbogummite,PbAl3(PO4)(PO3OH)(OH)6,Phosphates,21
RRUFF,Plumbonacrite,Pb5(CO3)3O(OH)2,Carbonates,12
RRUFF,Plumbophyllite,Pb2Si4O10·H2O,Silicates,3
RRUFF,Plumbotsumite,Pb5Si4O8(OH)10,Silicates,6
RRUFF,Pohlite,Pb7(IO3)(OH)4Cl9,Oxides / hydroxides,3
RRUFF,Poldervaartite,"Ca(Ca,Mn)(SiO3OH)(OH)",Silicates,8
RRUFF,Polkanovite,Rh12As7,Other classes,7
RRUFF,Pollucite,Cs(Si2Al)O6·nH2O,Silicates,16
RRUFF,Polybasite,"[Ag9CuS4][(Ag,Cu)6(Sb,As)2S7]",Sulfides,6
RRUFF,Polydymite,Ni^2+^Ni^3+^2S4,Sulfides,17
RRUFF,Polyhalite,K2Ca2Mg(SO4)4·2H2O,Sulfates,6
RRUFF,Polylithionite,KLi2AlSi4O10F2,Silicates,60
RRUFF,Polystyrene,?,Unknown formula,6
RRUFF,Portlandite,Ca(OH)2,Oxides / hydroxides,6
RRUFF,Posnjakite,Cu4(SO4)(OH)6·H2O,Sulfates,6
RRUFF,Postite,Mg(H2O)6Al2(OH)2(H2O)8(V10O28)·13H2O,Oxides / hydroxides,3
RRUFF,Potassic-arfvedsonite,KNa2(Fe^2+^4Fe^3+^)Si8O22(OH)2,Silicates,8
RRUFF,Potassic-fluoro-pargasite,KCa2(Mg4Al)Si6Al2O22F2,Silicates,6
RRUFF,Potassic-fluoro-richterite,K(NaCa)Mg5Si8O22F2,Silicates,6
RRUFF,Potassic-magnesio-fluoro-arfvedsonite,KNa2(Mg4Fe^3+^)Si8O22F2,Silicates,6
RRUFF,Potassium Dihydrogen Phosphate,KH2PO4,Phosphates,6
RRUFF,Poudretteite,KNa2(B3Si12)O30,Silicates,7
RRUFF,Poughite,Fe^3+^2(Te^4+^O3)2(SO4)·3H2O,Sulfates,6
RRUFF,Powellite,Ca(MoO4),Molybdates,14
RRUFF,Prehnite,Ca2Al(Si3Al)O10(OH)2,Silicates,32
RRUFF,Preisingerite,Bi3O(AsO4)2(OH),Arsenates,2
RRUFF,Preobrazhenskite,Mg3B11O15(OH)9,Oxides / hydroxides,8
RRUFF,Priceite,Ca2B5O7(OH)5·H2O,Oxides / hydroxides,14
RRUFF,Priderite,K(Ti7Fe^3+^)O16,Oxides / hydroxides,12
RRUFF,Prismatine,"(Mg,Al,Fe)6Al4(Si,Al)4(B,Si,Al)(O,OH,F)22",Silicates,4
RRUFF,Probertite,NaCaB5O7(OH)4·3H2O,Oxides / hydroxides,8
RRUFF,Prosopite,CaAl2F4(OH)4,Oxides / hydroxides,14
RRUFF,Proto-ferro-anthophyllite,[box]Fe^2+^2Fe^2+^5Si8O22(OH)2,Silicates,9
RRUFF,Proto-ferro-suenoite,[box]Mn^2+^2Fe^2+^5Si8O22(OH)2,Silicates,6
RRUFF,Protochabourneite,"Tl4-xPb2+2xSb20-x-yAsyS34(with0.02≤x≤0.34,5.71≤y≤6.69)",Sulfides,6
RRUFF,Proustite,Ag3AsS3,Sulfides,6
RRUFF,Pseudoboleite,Pb31Cu24Cl62(OH)48,Oxides / hydroxides,14
RRUFF,Pseudobrookite,(Fe^3+^2Ti)O5,Oxides / hydroxides,20
RRUFF,Pseudograndreefite,Pb6(SO4)F10,Sulfates,6
RRUFF,Pseudolaueite,Mn^2+^Fe^3+^2(PO4)2(OH)2·8H2O,Phosphates,6
RRUFF,Pseudomalachite,Cu5(PO4)2(OH)4,Phosphates,24
RRUFF,Pseudomarkeyite,Ca8(UO2)4(CO3)12(H2O)18·3H2O,Carbonates,3
RRUFF,Pseudomeisserite-(NH4),(NH4)2Na4[(UO2)2(SO4)5]·4H2O,Sulfates,3
RRUFF,Pseudowollastonite,CaSiO3,Silicates,15
RRUFF,Pucherite,Bi(VO4),Vanadates,14
RRUFF,Pumpellyite-(Al),"Ca2Al3(Si2O7)(SiO4)(OH,O)2·H2O",Silicates,6
RRUFF,Pumpellyite-(Mg),Ca2MgAl2(Si2O7)(SiO4)(OH)2·H2O,Silicates,12
RRUFF,Puschridgeite,Mn(C2H3O3)2(H2O)2,Oxides / hydroxides,3
RRUFF,Pyracmonite,(NH4)3Fe(SO4)3,Sulfates,6
RRUFF,Pyrargyrite,Ag3SbS3,Sulfides,12
RRUFF,Pyrimethamine,?,Unknown formula,6
RRUFF,Pyrite,FeS2,Sulfides,60
RRUFF,Pyroaurite,Mg6Fe^3+^2(OH)16(CO3)·4H2O,Carbonates,12
RRUFF,Pyrobelonite,PbMn^2+^VO4(OH),Vanadates,14
RRUFF,Pyrochlore,Ca2Nb2O7,Oxides / hydroxides,38
RRUFF,Pyrochroite,Mn^2+^(OH)2,Oxides / hydroxides,6
RRUFF,Pyrolusite,MnO2,Oxides / hydroxides,24
RRUFF,Pyromorphite,Pb5(PO4)3Cl,Phosphates,92
RRUFF,Pyrope,Mg3Al2(SiO4)3,Silicates,157
RRUFF,Pyrophanite,Mn^2+^TiO3,Oxides / hydroxides,6
RRUFF,Pyrophyllite,Al2Si4O10(OH)2,Silicates,16
RRUFF,Pyrosmalite-(Fe),Fe^2+^8Si6O15(OH)10,Silicates,36
RRUFF,Pyrosmalite-(Mn),"Mn^2+^8Si6O15(OH,Cl)10",Silicates,6
RRUFF,Pyroxene,?,Unknown formula,6
RRUFF,Pyroxferroite,Fe^2+^SiO3,Silicates,12
RRUFF,Pyroxmangite,Mn^2+^SiO3,Silicates,20
RRUFF,Pyrrhotite,Fe7S8,Sulfides,12
RRUFF,Qilianshanite,NaH4(CO3)(BO3)·2H2O,Carbonates,8
RRUFF,Quadridavyne,"[(Na,K)6Cl2][Ca2Cl2][(Si6Al6O24)]",Silicates,6
RRUFF,Quartz,SiO2,Silicates,113
RRUFF,Quenselite,PbMn^3+^O2(OH),Oxides / hydroxides,14
RRUFF,Quintinite,Mg4Al2(OH)12(CO3)·3H2O,Carbonates,8
RRUFF,Radhakrishnaite,"PbTe3(Cl,S)2",Halides,8
RRUFF,Raguinite,TlFeS2,Sulfides,6
RRUFF,Raite,Na3Mn^2+^3Ti0.25(Si8O20)(OH)2·10H2O,Silicates,6
RRUFF,Rajite,CuTe^4+^2O5,Oxides / hydroxides,6
RRUFF,Ramdohrite,Pb5.9Fe0.1Mn0.1In0.1Cd0.2Ag2.8Sb10.8S24,Sulfides,12
RRUFF,Rammelsbergite,NiAs2,Other classes,6
RRUFF,Ramsbeckite,Cu15(SO4)4(OH)22·6H2O,Sulfates,8
RRUFF,Ramsdellite,MnO2,Oxides / hydroxides,6
RRUFF,Rankinite,Ca3Si2O7,Silicates,6
RRUFF,Rapidcreekite,Ca2(SO4)(CO3)·4H2O,Carbonates,6
RRUFF,Raslakite,"Na15Ca3Fe3(Na,Zr)3Zr3(Si,Nb)Si25O73(OH,H2O)3(Cl,OH)",Silicates,5
RRUFF,Rasmussenite,Ca(C2H3O3)2·3H2O,Oxides / hydroxides,4
RRUFF,Raspite,Pb(WO4),Tungstates,13
RRUFF,Rasvumite,KFe2S3,Sulfides,6
RRUFF,Rathite,Ag2Pb12-xTlx/2As18+x/2S40,Sulfides,8
RRUFF,Raydemarkite,MoO3·H2O,Oxides / hydroxides,6
RRUFF,Raygrantite,Pb10Zn(SO4)6(SiO4)2(OH)2,Silicates,6
RRUFF,Realgar,AsS,Sulfides,24
RRUFF,Reddingite,Mn^2+^3(PO4)2·3H2O,Phosphates,8
RRUFF,Redledgeite,Ba(Ti6Cr^3+^2)O16,Oxides / hydroxides,6
RRUFF,Redmondite,[Pb8O2Zn(OH)6](S2O3)4,Oxides / hydroxides,3
RRUFF,Reedmergnerite,NaBSi3O8,Silicates,8
RRUFF,Reevesite,Ni6Fe^3+^2(OH)16(CO3)·4H2O,Carbonates,6
RRUFF,Refikite,C20H34O2,Oxides / hydroxides,6
RRUFF,Regerite,KFe6(PO4)4(OH)7(H2O)6·4H2O,Phosphates,4
RRUFF,Reichenbachite,Cu5(PO4)2(OH)4,Phosphates,6
RRUFF,Reinerite,Zn3(AsO3)2,Sulfates,8
RRUFF,Reinhardbraunsite,Ca5(SiO4)2(OH)2,Silicates,6
RRUFF,Relianceite-(K),K4Mg(V^4+^O)2(C2O4)(PO3OH)4(H2O)10,Oxides / hydroxides,3
RRUFF,Remondite-(Ce),"Na3(Ce,Ca,Na)3(CO3)5",Carbonates,8
RRUFF,Renierite,"(Cu^1+^,Zn)11Fe4(Ge^4+^,As^5+^)2S16",Sulfides,16
RRUFF,Retgersite,Ni(SO4)·6H2O,Sulfates,24
RRUFF,Rewitzerite,K(H2O)Mn2(Al2Ti)(PO4)4[O(OH)](H2O)10·4H2O,Phosphates,3
RRUFF,Reyerite,Na2Ca14Al2Si22O58(OH)8·6H2O,Silicates,12
RRUFF,Rheniite,ReS2,Sulfides,2
RRUFF,Rhodarsenide,Rh2As,Other classes,7
RRUFF,Rhodizite,KBe4Al4(B11Be)O28,Oxides / hydroxides,21
RRUFF,Rhodochrosite,Mn(CO3),Carbonates,85
RRUFF,Rhodonite,CaMn3Mn(Si5O15),Silicates,136
RRUFF,Rhodostannite,Cu^1+^(Fe^2+^0.5Sn^4+^1.5)S4,Sulfides,8
RRUFF,Rhomboclase,(H5O2)Fe^3+^(SO4)2·2H2O,Sulfates,7
RRUFF,Rhonite,Ca4[Mg8Fe^3+^2Ti2]O4[Si6Al6O36],Silicates,6
RRUFF,Ribbeite,Mn^2+^5(SiO4)2(OH)2,Silicates,12
RRUFF,Richelsdorfite,Ca2Cu5Sb^5+^(AsO4)4(OH)6Cl·6H2O,Arsenates,6
RRUFF,Richetite,"(Fe^3+^,Mg)xPb^2+^8.6(UO2)36O36(OH)24·41H2O",Oxides / hydroxides,8
RRUFF,Richterite,Na(NaCa)Mg5Si8O22(OH)2,Silicates,24
RRUFF,Rickardite,Cu3-xTe2,Other classes,8
RRUFF,Rickturnerite,Pb7O4[Mg(OH)4](OH)Cl3,Oxides / hydroxides,6
RRUFF,Riebeckite,[box]Na2(Fe^2+^3Fe^3+^2)Si8O22(OH)2,Silicates,53
RRUFF,Rietveldite,Fe(UO2)(SO4)2(H2O)5,Sulfates,3
RRUFF,Ringwoodite,SiMg2O4,Silicates,14
RRUFF,Rinkite-(Ce),Ca2(CaCe)Na(NaCa)Ti(Si2O7)2(OF)F2,Silicates,8
RRUFF,Rinneite,K3NaFe^2+^Cl6,Halides,2
